,timestamp,hour,day_of_week,day,month,year,is_weekend
1422,2024-02-29 06:00:00+00:00,6,3,29,2,2024,False
1423,2024-02-29 07:00:00+00:00,7,3,29,2,2024,False
1424,2024-02-29 08:00:00+00:00,8,3,29,2,2024,False
1425,2024-02-29 09:00:00+00:00,9,3,29,2,2024,False
1426,2024-02-29 10:00:00+00:00,10,3,29,2,2024,False
1427,2024-02-29 11:00:00+00:00,11,3,29,2,2024,False
1428,2024-02-29 12:00:00+00:00,12,3,29,2,2024,False
1429,2024-02-29 13:00:00+00:00,13,3,29,2,2024,False
1430,2024-02-29 14:00:00+00:00,14,3,29,2,2024,False
1431,2024-02-29 15:00:00+00:00,15,3,29,2,2024,False
1432,2024-02-29 16:00:00+00:00,16,3,29,2,2024,False
1433,2024-02-29 17:00:00+00:00,17,3,29,2,2024,False
1434,2024-02-29 18:00:00+00:00,18,3,29,2,2024,False
1435,2024-02-29 19:00:00+00:00,19,3,29,2,2024,False
1436,2024-02-29 20:00:00+00:00,20,3,29,2,2024,False
1437,2024-02-29 21:00:00+00:00,21,3,29,2,2024,False
1438,2024-02-29 22:00:00+00:00,22,3,29,2,2024,False
1439,2024-02-29 23:00:00+00:00,23,3,29,2,2024,False
1440,2024-03-01 00:00:00+00:00,0,4,1,3,2024,False
1441,2024-03-01 01:00:00+00:00,1,4,1,3,2024,False
1442,2024-03-01 02:00:00+00:00,2,4,1,3,2024,False
1443,2024-03-01 03:00:00+00:00,3,4,1,3,2024,False
1444,2024-03-01 04:00:00+00:00,4,4,1,3,2024,False
1445,2024-03-01 05:00:00+00:00,5,4,1,3,2024,False
1446,2024-03-01 06:00:00+00:00,6,4,1,3,2024,False
1447,2024-03-01 07:00:00+00:00,7,4,1,3,2024,False
1448,2024-03-01 08:00:00+00:00,8,4,1,3,2024,False
1449,2024-03-01 09:00:00+00:00,9,4,1,3,2024,False
1450,2024-03-01 10:00:00+00:00,10,4,1,3,2024,False
1451,2024-03-01 11:00:00+00:00,11,4,1,3,2024,False
1452,2024-03-01 12:00:00+00:00,12,4,1,3,2024,False
1453,2024-03-01 13:00:00+00:00,13,4,1,3,2024,False
1454,2024-03-01 14:00:00+00:00,14,4,1,3,2024,False
1455,2024-03-01 15:00:00+00:00,15,4,1,3,2024,False
1456,2024-03-01 16:00:00+00:00,16,4,1,3,2024,False
1457,2024-03-01 17:00:00+00:00,17,4,1,3,2024,False
1458,2024-03-01 18:00:00+00:00,18,4,1,3,2024,False
1459,2024-03-01 19:00:00+00:00,19,4,1,3,2024,False
1460,2024-03-01 20:00:00+00:00,20,4,1,3,2024,False
1461,2024-03-01 21:00:00+00:00,21,4,1,3,2024,False
1462,2024-03-01 22:00:00+00:00,22,4,1,3,2024,False
1463,2024-03-01 23:00:00+00:00,23,4,1,3,2024,False
1464,2024-03-02 00:00:00+00:00,0,5,2,3,2024,True
1465,2024-03-02 01:00:00+00:00,1,5,2,3,2024,True
1466,2024-03-02 02:00:00+00:00,2,5,2,3,2024,True
1467,2024-03-02 03:00:00+00:00,3,5,2,3,2024,True
1468,2024-03-02 04:00:00+00:00,4,5,2,3,2024,True
1469,2024-03-02 05:00:00+00:00,5,5,2,3,2024,True
1470,2024-03-02 06:00:00+00:00,6,5,2,3,2024,True
1471,2024-03-02 07:00:00+00:00,7,5,2,3,2024,True
1472,2024-03-02 08:00:00+00:00,8,5,2,3,2024,True
1473,2024-03-02 09:00:00+00:00,9,5,2,3,2024,True
1474,2024-03-02 10:00:00+00:00,10,5,2,3,2024,True
1475,2024-03-02 11:00:00+00:00,11,5,2,3,2024,True
1476,2024-03-02 12:00:00+00:00,12,5,2,3,2024,True
1477,2024-03-02 13:00:00+00:00,13,5,2,3,2024,True
1478,2024-03-02 14:00:00+00:00,14,5,2,3,2024,True
1479,2024-03-02 15:00:00+00:00,15,5,2,3,2024,True
1480,2024-03-02 16:00:00+00:00,16,5,2,3,2024,True
1481,2024-03-02 17:00:00+00:00,17,5,2,3,2024,True
1482,2024-03-02 18:00:00+00:00,18,5,2,3,2024,True
1483,2024-03-02 19:00:00+00:00,19,5,2,3,2024,True
1484,2024-03-02 20:00:00+00:00,20,5,2,3,2024,True
1485,2024-03-02 21:00:00+00:00,21,5,2,3,2024,True
1486,2024-03-02 22:00:00+00:00,22,5,2,3,2024,True
1487,2024-03-02 23:00:00+00:00,23,5,2,3,2024,True
1488,2024-03-03 00:00:00+00:00,0,6,3,3,2024,True
1489,2024-03-03 01:00:00+00:00,1,6,3,3,2024,True
1490,2024-03-03 02:00:00+00:00,2,6,3,3,2024,True
1491,2024-03-03 03:00:00+00:00,3,6,3,3,2024,True
1492,2024-03-03 04:00:00+00:00,4,6,3,3,2024,True
1493,2024-03-03 05:00:00+00:00,5,6,3,3,2024,True
1494,2024-03-03 06:00:00+00:00,6,6,3,3,2024,True
1495,2024-03-03 07:00:00+00:00,7,6,3,3,2024,True
1496,2024-03-03 08:00:00+00:00,8,6,3,3,2024,True
1497,2024-03-03 09:00:00+00:00,9,6,3,3,2024,True
1498,2024-03-03 10:00:00+00:00,10,6,3,3,2024,True
1499,2024-03-03 11:00:00+00:00,11,6,3,3,2024,True
1500,2024-03-03 12:00:00+00:00,12,6,3,3,2024,True
1501,2024-03-03 13:00:00+00:00,13,6,3,3,2024,True
1502,2024-03-03 14:00:00+00:00,14,6,3,3,2024,True
1503,2024-03-03 15:00:00+00:00,15,6,3,3,2024,True
1504,2024-03-03 16:00:00+00:00,16,6,3,3,2024,True
1505,2024-03-03 17:00:00+00:00,17,6,3,3,2024,True
1506,2024-03-03 18:00:00+00:00,18,6,3,3,2024,True
1507,2024-03-03 19:00:00+00:00,19,6,3,3,2024,True
1508,2024-03-03 20:00:00+00:00,20,6,3,3,2024,True
1509,2024-03-03 21:00:00+00:00,21,6,3,3,2024,True
1510,2024-03-03 22:00:00+00:00,22,6,3,3,2024,True
1511,2024-03-03 23:00:00+00:00,23,6,3,3,2024,True
1512,2024-03-04 00:00:00+00:00,0,0,4,3,2024,False
1513,2024-03-04 01:00:00+00:00,1,0,4,3,2024,False
1514,2024-03-04 02:00:00+00:00,2,0,4,3,2024,False
1515,2024-03-04 03:00:00+00:00,3,0,4,3,2024,False
1516,2024-03-04 04:00:00+00:00,4,0,4,3,2024,False
1517,2024-03-04 05:00:00+00:00,5,0,4,3,2024,False
1518,2024-03-04 06:00:00+00:00,6,0,4,3,2024,False
1519,2024-03-04 07:00:00+00:00,7,0,4,3,2024,False
1520,2024-03-04 08:00:00+00:00,8,0,4,3,2024,False
1521,2024-03-04 09:00:00+00:00,9,0,4,3,2024,False
1522,2024-03-04 10:00:00+00:00,10,0,4,3,2024,False
1523,2024-03-04 11:00:00+00:00,11,0,4,3,2024,False
1524,2024-03-04 12:00:00+00:00,12,0,4,3,2024,False
1525,2024-03-04 13:00:00+00:00,13,0,4,3,2024,False
1526,2024-03-04 14:00:00+00:00,14,0,4,3,2024,False
1527,2024-03-04 15:00:00+00:00,15,0,4,3,2024,False
1528,2024-03-04 16:00:00+00:00,16,0,4,3,2024,False
1529,2024-03-04 17:00:00+00:00,17,0,4,3,2024,False
1530,2024-03-04 18:00:00+00:00,18,0,4,3,2024,False
1531,2024-03-04 19:00:00+00:00,19,0,4,3,2024,False
1532,2024-03-04 20:00:00+00:00,20,0,4,3,2024,False
1533,2024-03-04 21:00:00+00:00,21,0,4,3,2024,False
1534,2024-03-04 22:00:00+00:00,22,0,4,3,2024,False
1535,2024-03-04 23:00:00+00:00,23,0,4,3,2024,False
1536,2024-03-05 00:00:00+00:00,0,1,5,3,2024,False
1537,2024-03-05 01:00:00+00:00,1,1,5,3,2024,False
1538,2024-03-05 02:00:00+00:00,2,1,5,3,2024,False
1539,2024-03-05 03:00:00+00:00,3,1,5,3,2024,False
1540,2024-03-05 04:00:00+00:00,4,1,5,3,2024,False
1541,2024-03-05 05:00:00+00:00,5,1,5,3,2024,False
1542,2024-03-05 06:00:00+00:00,6,1,5,3,2024,False
1543,2024-03-05 07:00:00+00:00,7,1,5,3,2024,False
1544,2024-03-05 08:00:00+00:00,8,1,5,3,2024,False
1545,2024-03-05 09:00:00+00:00,9,1,5,3,2024,False
1546,2024-03-05 10:00:00+00:00,10,1,5,3,2024,False
1547,2024-03-05 11:00:00+00:00,11,1,5,3,2024,False
1548,2024-03-05 12:00:00+00:00,12,1,5,3,2024,False
1549,2024-03-05 13:00:00+00:00,13,1,5,3,2024,False
1550,2024-03-05 14:00:00+00:00,14,1,5,3,2024,False
1551,2024-03-05 15:00:00+00:00,15,1,5,3,2024,False
1552,2024-03-05 16:00:00+00:00,16,1,5,3,2024,False
1553,2024-03-05 17:00:00+00:00,17,1,5,3,2024,False
1554,2024-03-05 18:00:00+00:00,18,1,5,3,2024,False
1555,2024-03-05 19:00:00+00:00,19,1,5,3,2024,False
1556,2024-03-05 20:00:00+00:00,20,1,5,3,2024,False
1557,2024-03-05 21:00:00+00:00,21,1,5,3,2024,False
1558,2024-03-05 22:00:00+00:00,22,1,5,3,2024,False
1559,2024-03-05 23:00:00+00:00,23,1,5,3,2024,False
1560,2024-03-06 00:00:00+00:00,0,2,6,3,2024,False
1561,2024-03-06 01:00:00+00:00,1,2,6,3,2024,False
1562,2024-03-06 02:00:00+00:00,2,2,6,3,2024,False
1563,2024-03-06 03:00:00+00:00,3,2,6,3,2024,False
1564,2024-03-06 04:00:00+00:00,4,2,6,3,2024,False
1565,2024-03-06 05:00:00+00:00,5,2,6,3,2024,False
1566,2024-03-06 06:00:00+00:00,6,2,6,3,2024,False
1567,2024-03-06 07:00:00+00:00,7,2,6,3,2024,False
1568,2024-03-06 08:00:00+00:00,8,2,6,3,2024,False
1569,2024-03-06 09:00:00+00:00,9,2,6,3,2024,False
1570,2024-03-06 10:00:00+00:00,10,2,6,3,2024,False
1571,2024-03-06 11:00:00+00:00,11,2,6,3,2024,False
1572,2024-03-06 12:00:00+00:00,12,2,6,3,2024,False
1573,2024-03-06 13:00:00+00:00,13,2,6,3,2024,False
1574,2024-03-06 14:00:00+00:00,14,2,6,3,2024,False
1575,2024-03-06 15:00:00+00:00,15,2,6,3,2024,False
1576,2024-03-06 16:00:00+00:00,16,2,6,3,2024,False
1577,2024-03-06 17:00:00+00:00,17,2,6,3,2024,False
1578,2024-03-06 18:00:00+00:00,18,2,6,3,2024,False
1579,2024-03-06 19:00:00+00:00,19,2,6,3,2024,False
1580,2024-03-06 20:00:00+00:00,20,2,6,3,2024,False
1581,2024-03-06 21:00:00+00:00,21,2,6,3,2024,False
1582,2024-03-06 22:00:00+00:00,22,2,6,3,2024,False
1583,2024-03-06 23:00:00+00:00,23,2,6,3,2024,False
1584,2024-03-07 00:00:00+00:00,0,3,7,3,2024,False
1585,2024-03-07 01:00:00+00:00,1,3,7,3,2024,False
1586,2024-03-07 02:00:00+00:00,2,3,7,3,2024,False
1587,2024-03-07 03:00:00+00:00,3,3,7,3,2024,False
1588,2024-03-07 04:00:00+00:00,4,3,7,3,2024,False
1589,2024-03-07 05:00:00+00:00,5,3,7,3,2024,False
1590,2024-03-07 06:00:00+00:00,6,3,7,3,2024,False
1591,2024-03-07 07:00:00+00:00,7,3,7,3,2024,False
1592,2024-03-07 08:00:00+00:00,8,3,7,3,2024,False
1593,2024-03-07 09:00:00+00:00,9,3,7,3,2024,False
1594,2024-03-07 10:00:00+00:00,10,3,7,3,2024,False
1595,2024-03-07 11:00:00+00:00,11,3,7,3,2024,False
1596,2024-03-07 12:00:00+00:00,12,3,7,3,2024,False
1597,2024-03-07 13:00:00+00:00,13,3,7,3,2024,False
1598,2024-03-07 14:00:00+00:00,14,3,7,3,2024,False
1599,2024-03-07 15:00:00+00:00,15,3,7,3,2024,False
1600,2024-03-07 16:00:00+00:00,16,3,7,3,2024,False
1601,2024-03-07 17:00:00+00:00,17,3,7,3,2024,False
1602,2024-03-07 18:00:00+00:00,18,3,7,3,2024,False
1603,2024-03-07 19:00:00+00:00,19,3,7,3,2024,False
1604,2024-03-07 20:00:00+00:00,20,3,7,3,2024,False
1605,2024-03-07 21:00:00+00:00,21,3,7,3,2024,False
1606,2024-03-07 22:00:00+00:00,22,3,7,3,2024,False
1607,2024-03-07 23:00:00+00:00,23,3,7,3,2024,False
1608,2024-03-08 00:00:00+00:00,0,4,8,3,2024,False
1609,2024-03-08 01:00:00+00:00,1,4,8,3,2024,False
1610,2024-03-08 02:00:00+00:00,2,4,8,3,2024,False
1611,2024-03-08 03:00:00+00:00,3,4,8,3,2024,False
1612,2024-03-08 04:00:00+00:00,4,4,8,3,2024,False
1613,2024-03-08 05:00:00+00:00,5,4,8,3,2024,False
1614,2024-03-08 06:00:00+00:00,6,4,8,3,2024,False
1615,2024-03-08 07:00:00+00:00,7,4,8,3,2024,False
1616,2024-03-08 08:00:00+00:00,8,4,8,3,2024,False
1617,2024-03-08 09:00:00+00:00,9,4,8,3,2024,False
1618,2024-03-08 10:00:00+00:00,10,4,8,3,2024,False
1619,2024-03-08 11:00:00+00:00,11,4,8,3,2024,False
1620,2024-03-08 12:00:00+00:00,12,4,8,3,2024,False
1621,2024-03-08 13:00:00+00:00,13,4,8,3,2024,False
1622,2024-03-08 14:00:00+00:00,14,4,8,3,2024,False
1623,2024-03-08 15:00:00+00:00,15,4,8,3,2024,False
1624,2024-03-08 16:00:00+00:00,16,4,8,3,2024,False
1625,2024-03-08 17:00:00+00:00,17,4,8,3,2024,False
1626,2024-03-08 18:00:00+00:00,18,4,8,3,2024,False
1627,2024-03-08 19:00:00+00:00,19,4,8,3,2024,False
1628,2024-03-08 20:00:00+00:00,20,4,8,3,2024,False
1629,2024-03-08 21:00:00+00:00,21,4,8,3,2024,False
1630,2024-03-08 22:00:00+00:00,22,4,8,3,2024,False
1631,2024-03-08 23:00:00+00:00,23,4,8,3,2024,False
1632,2024-03-09 00:00:00+00:00,0,5,9,3,2024,True
1633,2024-03-09 01:00:00+00:00,1,5,9,3,2024,True
1634,2024-03-09 02:00:00+00:00,2,5,9,3,2024,True
1635,2024-03-09 03:00:00+00:00,3,5,9,3,2024,True
1636,2024-03-09 04:00:00+00:00,4,5,9,3,2024,True
1637,2024-03-09 05:00:00+00:00,5,5,9,3,2024,True
1638,2024-03-09 06:00:00+00:00,6,5,9,3,2024,True
1639,2024-03-09 07:00:00+00:00,7,5,9,3,2024,True
1640,2024-03-09 08:00:00+00:00,8,5,9,3,2024,True
1641,2024-03-09 09:00:00+00:00,9,5,9,3,2024,True
1642,2024-03-09 10:00:00+00:00,10,5,9,3,2024,True
1643,2024-03-09 11:00:00+00:00,11,5,9,3,2024,True
1644,2024-03-09 12:00:00+00:00,12,5,9,3,2024,True
1645,2024-03-09 13:00:00+00:00,13,5,9,3,2024,True
1646,2024-03-09 14:00:00+00:00,14,5,9,3,2024,True
1647,2024-03-09 15:00:00+00:00,15,5,9,3,2024,True
1648,2024-03-09 16:00:00+00:00,16,5,9,3,2024,True
1649,2024-03-09 17:00:00+00:00,17,5,9,3,2024,True
1650,2024-03-09 18:00:00+00:00,18,5,9,3,2024,True
1651,2024-03-09 19:00:00+00:00,19,5,9,3,2024,True
1652,2024-03-09 20:00:00+00:00,20,5,9,3,2024,True
1653,2024-03-09 21:00:00+00:00,21,5,9,3,2024,True
1654,2024-03-09 22:00:00+00:00,22,5,9,3,2024,True
1655,2024-03-09 23:00:00+00:00,23,5,9,3,2024,True
1656,2024-03-10 00:00:00+00:00,0,6,10,3,2024,True
1657,2024-03-10 01:00:00+00:00,1,6,10,3,2024,True
1658,2024-03-10 02:00:00+00:00,2,6,10,3,2024,True
1659,2024-03-10 03:00:00+00:00,3,6,10,3,2024,True
1660,2024-03-10 04:00:00+00:00,4,6,10,3,2024,True
1661,2024-03-10 05:00:00+00:00,5,6,10,3,2024,True
1662,2024-03-10 06:00:00+00:00,6,6,10,3,2024,True
1663,2024-03-10 07:00:00+00:00,7,6,10,3,2024,True
1664,2024-03-10 08:00:00+00:00,8,6,10,3,2024,True
1665,2024-03-10 09:00:00+00:00,9,6,10,3,2024,True
1666,2024-03-10 10:00:00+00:00,10,6,10,3,2024,True
1667,2024-03-10 11:00:00+00:00,11,6,10,3,2024,True
1668,2024-03-10 12:00:00+00:00,12,6,10,3,2024,True
1669,2024-03-10 13:00:00+00:00,13,6,10,3,2024,True
1670,2024-03-10 14:00:00+00:00,14,6,10,3,2024,True
1671,2024-03-10 15:00:00+00:00,15,6,10,3,2024,True
1672,2024-03-10 16:00:00+00:00,16,6,10,3,2024,True
1673,2024-03-10 17:00:00+00:00,17,6,10,3,2024,True
1674,2024-03-10 18:00:00+00:00,18,6,10,3,2024,True
1675,2024-03-10 19:00:00+00:00,19,6,10,3,2024,True
1676,2024-03-10 20:00:00+00:00,20,6,10,3,2024,True
1677,2024-03-10 21:00:00+00:00,21,6,10,3,2024,True
1678,2024-03-10 22:00:00+00:00,22,6,10,3,2024,True
1679,2024-03-10 23:00:00+00:00,23,6,10,3,2024,True
1680,2024-03-11 00:00:00+00:00,0,0,11,3,2024,False
1681,2024-03-11 01:00:00+00:00,1,0,11,3,2024,False
1682,2024-03-11 02:00:00+00:00,2,0,11,3,2024,False
1683,2024-03-11 03:00:00+00:00,3,0,11,3,2024,False
1684,2024-03-11 04:00:00+00:00,4,0,11,3,2024,False
1685,2024-03-11 05:00:00+00:00,5,0,11,3,2024,False
1686,2024-03-11 06:00:00+00:00,6,0,11,3,2024,False
1687,2024-03-11 07:00:00+00:00,7,0,11,3,2024,False
1688,2024-03-11 08:00:00+00:00,8,0,11,3,2024,False
1689,2024-03-11 09:00:00+00:00,9,0,11,3,2024,False
1690,2024-03-11 10:00:00+00:00,10,0,11,3,2024,False
1691,2024-03-11 11:00:00+00:00,11,0,11,3,2024,False
1692,2024-03-11 12:00:00+00:00,12,0,11,3,2024,False
1693,2024-03-11 13:00:00+00:00,13,0,11,3,2024,False
1694,2024-03-11 14:00:00+00:00,14,0,11,3,2024,False
1695,2024-03-11 15:00:00+00:00,15,0,11,3,2024,False
1696,2024-03-11 16:00:00+00:00,16,0,11,3,2024,False
1697,2024-03-11 17:00:00+00:00,17,0,11,3,2024,False
1698,2024-03-11 18:00:00+00:00,18,0,11,3,2024,False
1699,2024-03-11 19:00:00+00:00,19,0,11,3,2024,False
1700,2024-03-11 20:00:00+00:00,20,0,11,3,2024,False
1701,2024-03-11 21:00:00+00:00,21,0,11,3,2024,False
1702,2024-03-11 22:00:00+00:00,22,0,11,3,2024,False
1703,2024-03-11 23:00:00+00:00,23,0,11,3,2024,False
1704,2024-03-12 00:00:00+00:00,0,1,12,3,2024,False
1705,2024-03-12 01:00:00+00:00,1,1,12,3,2024,False
1706,2024-03-12 02:00:00+00:00,2,1,12,3,2024,False
1707,2024-03-12 03:00:00+00:00,3,1,12,3,2024,False
1708,2024-03-12 04:00:00+00:00,4,1,12,3,2024,False
1709,2024-03-12 05:00:00+00:00,5,1,12,3,2024,False
1710,2024-03-12 06:00:00+00:00,6,1,12,3,2024,False
1711,2024-03-12 07:00:00+00:00,7,1,12,3,2024,False
1712,2024-03-12 08:00:00+00:00,8,1,12,3,2024,False
1713,2024-03-12 09:00:00+00:00,9,1,12,3,2024,False
1714,2024-03-12 10:00:00+00:00,10,1,12,3,2024,False
1715,2024-03-12 11:00:00+00:00,11,1,12,3,2024,False
1716,2024-03-12 12:00:00+00:00,12,1,12,3,2024,False
1717,2024-03-12 13:00:00+00:00,13,1,12,3,2024,False
1718,2024-03-12 14:00:00+00:00,14,1,12,3,2024,False
1719,2024-03-12 15:00:00+00:00,15,1,12,3,2024,False
1720,2024-03-12 16:00:00+00:00,16,1,12,3,2024,False
1721,2024-03-12 17:00:00+00:00,17,1,12,3,2024,False
1722,2024-03-12 18:00:00+00:00,18,1,12,3,2024,False
1723,2024-03-12 19:00:00+00:00,19,1,12,3,2024,False
1724,2024-03-12 20:00:00+00:00,20,1,12,3,2024,False
1725,2024-03-12 21:00:00+00:00,21,1,12,3,2024,False
1726,2024-03-12 22:00:00+00:00,22,1,12,3,2024,False
1727,2024-03-12 23:00:00+00:00,23,1,12,3,2024,False
1728,2024-03-13 00:00:00+00:00,0,2,13,3,2024,False
1729,2024-03-13 01:00:00+00:00,1,2,13,3,2024,False
1730,2024-03-13 02:00:00+00:00,2,2,13,3,2024,False
1731,2024-03-13 03:00:00+00:00,3,2,13,3,2024,False
1732,2024-03-13 04:00:00+00:00,4,2,13,3,2024,False
1733,2024-03-13 05:00:00+00:00,5,2,13,3,2024,False
1734,2024-03-13 06:00:00+00:00,6,2,13,3,2024,False
1735,2024-03-13 07:00:00+00:00,7,2,13,3,2024,False
1736,2024-03-13 08:00:00+00:00,8,2,13,3,2024,False
1737,2024-03-13 09:00:00+00:00,9,2,13,3,2024,False
1738,2024-03-13 10:00:00+00:00,10,2,13,3,2024,False
1739,2024-03-13 11:00:00+00:00,11,2,13,3,2024,False
1740,2024-03-13 12:00:00+00:00,12,2,13,3,2024,False
1741,2024-03-13 13:00:00+00:00,13,2,13,3,2024,False
1742,2024-03-13 14:00:00+00:00,14,2,13,3,2024,False
1743,2024-03-13 15:00:00+00:00,15,2,13,3,2024,False
1744,2024-03-13 16:00:00+00:00,16,2,13,3,2024,False
1745,2024-03-13 17:00:00+00:00,17,2,13,3,2024,False
1746,2024-03-13 18:00:00+00:00,18,2,13,3,2024,False
1747,2024-03-13 19:00:00+00:00,19,2,13,3,2024,False
1748,2024-03-13 20:00:00+00:00,20,2,13,3,2024,False
1749,2024-03-13 21:00:00+00:00,21,2,13,3,2024,False
1750,2024-03-13 22:00:00+00:00,22,2,13,3,2024,False
1751,2024-03-13 23:00:00+00:00,23,2,13,3,2024,False
1752,2024-03-14 00:00:00+00:00,0,3,14,3,2024,False
1753,2024-03-14 01:00:00+00:00,1,3,14,3,2024,False
1754,2024-03-14 02:00:00+00:00,2,3,14,3,2024,False
1755,2024-03-14 03:00:00+00:00,3,3,14,3,2024,False
1756,2024-03-14 04:00:00+00:00,4,3,14,3,2024,False
1757,2024-03-14 05:00:00+00:00,5,3,14,3,2024,False
1758,2024-03-14 06:00:00+00:00,6,3,14,3,2024,False
1759,2024-03-14 07:00:00+00:00,7,3,14,3,2024,False
1760,2024-03-14 08:00:00+00:00,8,3,14,3,2024,False
1761,2024-03-14 09:00:00+00:00,9,3,14,3,2024,False
1762,2024-03-14 10:00:00+00:00,10,3,14,3,2024,False
1763,2024-03-14 11:00:00+00:00,11,3,14,3,2024,False
1764,2024-03-14 12:00:00+00:00,12,3,14,3,2024,False
1765,2024-03-14 13:00:00+00:00,13,3,14,3,2024,False
1766,2024-03-14 14:00:00+00:00,14,3,14,3,2024,False
1767,2024-03-14 15:00:00+00:00,15,3,14,3,2024,False
1768,2024-03-14 16:00:00+00:00,16,3,14,3,2024,False
1769,2024-03-14 17:00:00+00:00,17,3,14,3,2024,False
1770,2024-03-14 18:00:00+00:00,18,3,14,3,2024,False
1771,2024-03-14 19:00:00+00:00,19,3,14,3,2024,False
1772,2024-03-14 20:00:00+00:00,20,3,14,3,2024,False
1773,2024-03-14 21:00:00+00:00,21,3,14,3,2024,False
1774,2024-03-14 22:00:00+00:00,22,3,14,3,2024,False
1775,2024-03-14 23:00:00+00:00,23,3,14,3,2024,False
1776,2024-03-15 00:00:00+00:00,0,4,15,3,2024,False
1777,2024-03-15 01:00:00+00:00,1,4,15,3,2024,False
1778,2024-03-15 02:00:00+00:00,2,4,15,3,2024,False
1779,2024-03-15 03:00:00+00:00,3,4,15,3,2024,False
1780,2024-03-15 04:00:00+00:00,4,4,15,3,2024,False
1781,2024-03-15 05:00:00+00:00,5,4,15,3,2024,False
1782,2024-03-15 06:00:00+00:00,6,4,15,3,2024,False
1783,2024-03-15 07:00:00+00:00,7,4,15,3,2024,False
1784,2024-03-15 08:00:00+00:00,8,4,15,3,2024,False
1785,2024-03-15 09:00:00+00:00,9,4,15,3,2024,False
1786,2024-03-15 10:00:00+00:00,10,4,15,3,2024,False
1787,2024-03-15 11:00:00+00:00,11,4,15,3,2024,False
1788,2024-03-15 12:00:00+00:00,12,4,15,3,2024,False
1789,2024-03-15 13:00:00+00:00,13,4,15,3,2024,False
1790,2024-03-15 14:00:00+00:00,14,4,15,3,2024,False
1791,2024-03-15 15:00:00+00:00,15,4,15,3,2024,False
1792,2024-03-15 16:00:00+00:00,16,4,15,3,2024,False
1793,2024-03-15 17:00:00+00:00,17,4,15,3,2024,False
1794,2024-03-15 18:00:00+00:00,18,4,15,3,2024,False
1795,2024-03-15 19:00:00+00:00,19,4,15,3,2024,False
1796,2024-03-15 20:00:00+00:00,20,4,15,3,2024,False
1797,2024-03-15 21:00:00+00:00,21,4,15,3,2024,False
1798,2024-03-15 22:00:00+00:00,22,4,15,3,2024,False
1799,2024-03-15 23:00:00+00:00,23,4,15,3,2024,False
1800,2024-03-16 00:00:00+00:00,0,5,16,3,2024,True
1801,2024-03-16 01:00:00+00:00,1,5,16,3,2024,True
1802,2024-03-16 02:00:00+00:00,2,5,16,3,2024,True
1803,2024-03-16 03:00:00+00:00,3,5,16,3,2024,True
1804,2024-03-16 04:00:00+00:00,4,5,16,3,2024,True
1805,2024-03-16 05:00:00+00:00,5,5,16,3,2024,True
1806,2024-03-16 06:00:00+00:00,6,5,16,3,2024,True
1807,2024-03-16 07:00:00+00:00,7,5,16,3,2024,True
1808,2024-03-16 08:00:00+00:00,8,5,16,3,2024,True
1809,2024-03-16 09:00:00+00:00,9,5,16,3,2024,True
1810,2024-03-16 10:00:00+00:00,10,5,16,3,2024,True
1811,2024-03-16 11:00:00+00:00,11,5,16,3,2024,True
1812,2024-03-16 12:00:00+00:00,12,5,16,3,2024,True
1813,2024-03-16 13:00:00+00:00,13,5,16,3,2024,True
1814,2024-03-16 14:00:00+00:00,14,5,16,3,2024,True
1815,2024-03-16 15:00:00+00:00,15,5,16,3,2024,True
1816,2024-03-16 16:00:00+00:00,16,5,16,3,2024,True
1817,2024-03-16 17:00:00+00:00,17,5,16,3,2024,True
1818,2024-03-16 18:00:00+00:00,18,5,16,3,2024,True
1819,2024-03-16 19:00:00+00:00,19,5,16,3,2024,True
1820,2024-03-16 20:00:00+00:00,20,5,16,3,2024,True
1821,2024-03-16 21:00:00+00:00,21,5,16,3,2024,True
1822,2024-03-16 22:00:00+00:00,22,5,16,3,2024,True
1823,2024-03-16 23:00:00+00:00,23,5,16,3,2024,True
1824,2024-03-17 00:00:00+00:00,0,6,17,3,2024,True
1825,2024-03-17 01:00:00+00:00,1,6,17,3,2024,True
1826,2024-03-17 02:00:00+00:00,2,6,17,3,2024,True
1827,2024-03-17 03:00:00+00:00,3,6,17,3,2024,True
1828,2024-03-17 04:00:00+00:00,4,6,17,3,2024,True
1829,2024-03-17 05:00:00+00:00,5,6,17,3,2024,True
1830,2024-03-17 06:00:00+00:00,6,6,17,3,2024,True
1831,2024-03-17 07:00:00+00:00,7,6,17,3,2024,True
1832,2024-03-17 08:00:00+00:00,8,6,17,3,2024,True
1833,2024-03-17 09:00:00+00:00,9,6,17,3,2024,True
1834,2024-03-17 10:00:00+00:00,10,6,17,3,2024,True
1835,2024-03-17 11:00:00+00:00,11,6,17,3,2024,True
1836,2024-03-17 12:00:00+00:00,12,6,17,3,2024,True
1837,2024-03-17 13:00:00+00:00,13,6,17,3,2024,True
1838,2024-03-17 14:00:00+00:00,14,6,17,3,2024,True
1839,2024-03-17 15:00:00+00:00,15,6,17,3,2024,True
1840,2024-03-17 16:00:00+00:00,16,6,17,3,2024,True
1841,2024-03-17 17:00:00+00:00,17,6,17,3,2024,True
1842,2024-03-17 18:00:00+00:00,18,6,17,3,2024,True
1843,2024-03-17 19:00:00+00:00,19,6,17,3,2024,True
1844,2024-03-17 20:00:00+00:00,20,6,17,3,2024,True
