,Solar,Solar
,Actual Aggregated,Actual Consumption
timestamp,,
2024-10-18 04:45:00+02:00,4.8,0.0
2024-10-18 05:00:00+02:00,4.68,0.0
2024-10-18 05:15:00+02:00,4.75,0.0
2024-10-18 05:30:00+02:00,4.76,0.0
2024-10-18 05:45:00+02:00,4.89,0.0
2024-10-18 06:00:00+02:00,5.01,0.0
2024-10-18 06:15:00+02:00,5.42,0.0
2024-10-18 06:30:00+02:00,6.83,0.0
2024-10-18 06:45:00+02:00,16.32,0.0
2024-10-18 07:00:00+02:00,8.56,0.0
2024-10-18 07:15:00+02:00,23.17,0.0
2024-10-18 07:30:00+02:00,69.76,0.0
2024-10-18 07:45:00+02:00,283.8,0.0
2024-10-18 08:00:00+02:00,876.82,0.0
2024-10-18 08:15:00+02:00,1828.08,0.0
2024-10-18 08:30:00+02:00,2974.37,0.0
2024-10-18 08:45:00+02:00,4150.52,0.0
2024-10-18 09:00:00+02:00,5463.91,0.0
2024-10-18 09:15:00+02:00,6871.67,0.0
2024-10-18 09:30:00+02:00,8286.21,0.0
2024-10-18 09:45:00+02:00,9803.54,0.0
2024-10-18 10:00:00+02:00,11335.1,0.0
2024-10-18 10:15:00+02:00,12813.04,0.0
2024-10-18 10:30:00+02:00,14145.58,0.0
2024-10-18 10:45:00+02:00,15271.34,0.0
2024-10-18 11:00:00+02:00,16312.61,0.0
2024-10-18 11:15:00+02:00,17291.9,0.0
2024-10-18 11:30:00+02:00,18235.81,0.0
2024-10-18 11:45:00+02:00,18896.63,0.0
2024-10-18 12:00:00+02:00,19367.4,0.0
2024-10-18 12:15:00+02:00,19757.92,0.0
2024-10-18 12:30:00+02:00,19838.29,0.0
2024-10-18 12:45:00+02:00,19783.18,0.0
2024-10-18 13:00:00+02:00,19600.02,0.0
2024-10-18 13:15:00+02:00,19201.51,0.0
2024-10-18 13:30:00+02:00,18751.26,0.0
2024-10-18 13:45:00+02:00,17965.05,0.0
2024-10-18 14:00:00+02:00,17144.43,0.0
2024-10-18 14:15:00+02:00,16168.44,0.0
2024-10-18 14:30:00+02:00,15128.59,0.0
2024-10-18 14:45:00+02:00,13915.0,0.0
2024-10-18 15:00:00+02:00,12757.38,0.0
2024-10-18 15:15:00+02:00,11529.56,0.0
2024-10-18 15:30:00+02:00,10293.73,0.0
2024-10-18 15:45:00+02:00,8989.95,0.0
2024-10-18 16:00:00+02:00,7584.62,0.0
2024-10-18 16:15:00+02:00,6247.81,0.0
2024-10-18 16:30:00+02:00,5025.73,0.0
2024-10-18 16:45:00+02:00,3942.06,0.0
2024-10-18 17:00:00+02:00,2875.13,0.0
2024-10-18 17:15:00+02:00,1942.29,0.0
2024-10-18 17:30:00+02:00,1140.58,0.0
2024-10-18 17:45:00+02:00,554.44,0.0
2024-10-18 18:00:00+02:00,171.6,0.0
2024-10-18 18:15:00+02:00,53.87,0.0
2024-10-18 18:30:00+02:00,33.1,0.0
2024-10-18 18:45:00+02:00,37.5,0.0
2024-10-18 19:00:00+02:00,35.93,0.0
2024-10-18 19:15:00+02:00,17.09,0.0
2024-10-18 19:30:00+02:00,15.11,0.0
2024-10-18 19:45:00+02:00,13.58,0.0
2024-10-18 20:00:00+02:00,20.09,0.0
2024-10-18 20:15:00+02:00,13.61,0.0
2024-10-18 20:30:00+02:00,11.21,0.0
2024-10-18 20:45:00+02:00,10.03,0.0
2024-10-18 21:00:00+02:00,13.75,0.0
2024-10-18 21:15:00+02:00,14.61,0.0
2024-10-18 21:30:00+02:00,15.72,0.0
2024-10-18 21:45:00+02:00,13.98,0.0
2024-10-18 22:00:00+02:00,13.08,0.0
2024-10-18 22:15:00+02:00,12.51,0.0
2024-10-18 22:30:00+02:00,13.04,0.0
2024-10-18 22:45:00+02:00,13.03,0.0
2024-10-18 23:00:00+02:00,14.16,0.0
2024-10-18 23:15:00+02:00,12.8,0.0
2024-10-18 23:30:00+02:00,8.67,0.0
2024-10-18 23:45:00+02:00,7.2,0.0
2024-10-19 00:00:00+02:00,17.84,0.0
2024-10-19 00:15:00+02:00,8.04,0.0
2024-10-19 00:30:00+02:00,7.36,0.0
2024-10-19 00:45:00+02:00,7.16,0.0
2024-10-19 01:00:00+02:00,12.15,0.0
2024-10-19 01:15:00+02:00,9.88,0.0
2024-10-19 01:30:00+02:00,9.9,0.0
2024-10-19 01:45:00+02:00,8.41,0.0
2024-10-19 02:00:00+02:00,8.1,0.0
2024-10-19 02:15:00+02:00,8.14,0.0
2024-10-19 02:30:00+02:00,9.22,0.0
2024-10-19 02:45:00+02:00,9.77,0.0
2024-10-19 03:00:00+02:00,11.4,0.0
2024-10-19 03:15:00+02:00,10.27,0.0
2024-10-19 03:30:00+02:00,10.41,0.0
2024-10-19 03:45:00+02:00,9.21,0.0
2024-10-19 04:00:00+02:00,9.91,0.0
2024-10-19 04:15:00+02:00,9.52,0.0
2024-10-19 04:30:00+02:00,9.53,0.0
2024-10-19 04:45:00+02:00,9.08,0.0
2024-10-19 05:00:00+02:00,10.4,0.0
2024-10-19 05:15:00+02:00,11.44,0.0
2024-10-19 05:30:00+02:00,10.97,0.0
2024-10-19 05:45:00+02:00,12.63,0.0
2024-10-19 06:00:00+02:00,13.17,0.0
2024-10-19 06:15:00+02:00,10.79,0.0
2024-10-19 06:30:00+02:00,9.16,0.0
2024-10-19 06:45:00+02:00,7.93,0.0
2024-10-19 07:00:00+02:00,7.53,0.0
2024-10-19 07:15:00+02:00,10.22,0.0
2024-10-19 07:30:00+02:00,27.02,0.0
2024-10-19 07:45:00+02:00,111.52,0.0
2024-10-19 08:00:00+02:00,503.57,0.0
2024-10-19 08:15:00+02:00,1207.38,0.0
2024-10-19 08:30:00+02:00,2065.7,0.0
2024-10-19 08:45:00+02:00,3004.78,0.0
2024-10-19 09:00:00+02:00,4071.48,0.0
2024-10-19 09:15:00+02:00,5195.14,0.0
2024-10-19 09:30:00+02:00,6393.7,0.0
2024-10-19 09:45:00+02:00,7623.47,0.0
2024-10-19 10:00:00+02:00,8730.53,0.0
2024-10-19 10:15:00+02:00,9831.09,0.0
2024-10-19 10:30:00+02:00,10832.64,0.0
2024-10-19 10:45:00+02:00,11820.29,0.0
2024-10-19 11:00:00+02:00,12593.53,0.0
2024-10-19 11:15:00+02:00,13587.26,0.0
2024-10-19 11:30:00+02:00,14269.84,0.0
2024-10-19 11:45:00+02:00,14824.54,0.0
2024-10-19 12:00:00+02:00,15145.49,0.0
2024-10-19 12:15:00+02:00,15528.12,0.0
2024-10-19 12:30:00+02:00,15733.84,0.0
2024-10-19 12:45:00+02:00,15931.64,0.0
2024-10-19 13:00:00+02:00,15859.31,0.0
2024-10-19 13:15:00+02:00,15436.43,0.0
2024-10-19 13:30:00+02:00,14604.18,0.0
2024-10-19 13:45:00+02:00,13947.04,0.0
2024-10-19 14:00:00+02:00,13283.27,0.0
2024-10-19 14:15:00+02:00,12585.39,0.0
2024-10-19 14:30:00+02:00,11988.88,0.0
2024-10-19 14:45:00+02:00,11090.15,0.0
2024-10-19 15:00:00+02:00,10156.38,0.0
2024-10-19 15:15:00+02:00,9252.78,0.0
2024-10-19 15:30:00+02:00,8335.9,0.0
2024-10-19 15:45:00+02:00,7393.58,0.0
2024-10-19 16:00:00+02:00,6533.32,0.0
2024-10-19 16:15:00+02:00,5559.08,0.0
2024-10-19 16:30:00+02:00,4642.54,0.0
2024-10-19 16:45:00+02:00,3689.03,0.0
2024-10-19 17:00:00+02:00,2743.19,0.0
2024-10-19 17:15:00+02:00,1900.12,0.0
2024-10-19 17:30:00+02:00,1165.41,0.0
2024-10-19 17:45:00+02:00,601.9,0.0
2024-10-19 18:00:00+02:00,219.67,0.0
2024-10-19 18:15:00+02:00,62.09,0.0
2024-10-19 18:30:00+02:00,25.91,0.0
2024-10-19 18:45:00+02:00,17.36,0.0
2024-10-19 19:00:00+02:00,16.77,0.0
2024-10-19 19:15:00+02:00,8.61,0.0
2024-10-19 19:30:00+02:00,6.68,0.0
2024-10-19 19:45:00+02:00,7.18,0.0
2024-10-19 20:00:00+02:00,11.22,0.0
2024-10-19 20:15:00+02:00,7.07,0.0
2024-10-19 20:30:00+02:00,6.95,0.0
2024-10-19 20:45:00+02:00,6.87,0.0
2024-10-19 21:00:00+02:00,7.97,0.0
2024-10-19 21:15:00+02:00,10.92,0.0
2024-10-19 21:30:00+02:00,12.47,0.0
2024-10-19 21:45:00+02:00,11.76,0.0
2024-10-19 22:00:00+02:00,10.44,0.0
2024-10-19 22:15:00+02:00,11.7,0.0
2024-10-19 22:30:00+02:00,12.75,0.0
2024-10-19 22:45:00+02:00,11.88,0.0
2024-10-19 23:00:00+02:00,11.6,0.0
2024-10-19 23:15:00+02:00,12.33,0.0
2024-10-19 23:30:00+02:00,14.51,0.0
2024-10-19 23:45:00+02:00,15.37,0.0
2024-10-20 00:00:00+02:00,15.36,0.0
2024-10-20 00:15:00+02:00,14.07,0.0
2024-10-20 00:30:00+02:00,15.31,0.0
2024-10-20 00:45:00+02:00,13.8,0.0
2024-10-20 01:00:00+02:00,14.52,0.0
2024-10-20 01:15:00+02:00,13.66,0.0
2024-10-20 01:30:00+02:00,12.72,0.0
2024-10-20 01:45:00+02:00,13.12,0.0
2024-10-20 02:00:00+02:00,13.68,0.0
2024-10-20 02:15:00+02:00,13.77,0.0
2024-10-20 02:30:00+02:00,14.63,0.0
2024-10-20 02:45:00+02:00,14.84,0.0
2024-10-20 03:00:00+02:00,14.49,0.0
2024-10-20 03:15:00+02:00,13.12,0.0
2024-10-20 03:30:00+02:00,11.71,0.0
2024-10-20 03:45:00+02:00,13.89,0.0
2024-10-20 04:00:00+02:00,13.9,0.0
2024-10-20 04:15:00+02:00,13.87,0.0
2024-10-20 04:30:00+02:00,13.26,0.0
2024-10-20 04:45:00+02:00,12.84,0.0
2024-10-20 05:00:00+02:00,11.92,0.0
2024-10-20 05:15:00+02:00,13.22,0.0
2024-10-20 05:30:00+02:00,13.37,0.0
2024-10-20 05:45:00+02:00,12.11,0.0
2024-10-20 06:00:00+02:00,12.39,0.0
2024-10-20 06:15:00+02:00,14.22,0.0
2024-10-20 06:30:00+02:00,13.79,0.0
2024-10-20 06:45:00+02:00,13.8,0.0
2024-10-20 07:00:00+02:00,13.77,0.0
2024-10-20 07:15:00+02:00,15.9,0.0
2024-10-20 07:30:00+02:00,25.56,0.0
2024-10-20 07:45:00+02:00,82.94,0.0
2024-10-20 08:00:00+02:00,418.34,0.0
2024-10-20 08:15:00+02:00,1186.34,0.0
2024-10-20 08:30:00+02:00,2163.7,0.0
2024-10-20 08:45:00+02:00,3337.73,0.0
2024-10-20 09:00:00+02:00,4625.34,0.0
2024-10-20 09:15:00+02:00,5948.78,0.0
2024-10-20 09:30:00+02:00,7319.12,0.0
2024-10-20 09:45:00+02:00,8639.63,0.0
2024-10-20 10:00:00+02:00,10147.03,0.0
2024-10-20 10:15:00+02:00,11640.09,0.0
2024-10-20 10:30:00+02:00,12985.96,0.0
2024-10-20 10:45:00+02:00,14270.47,0.0
2024-10-20 11:00:00+02:00,15670.37,0.0
2024-10-20 11:15:00+02:00,16716.22,0.0
2024-10-20 11:30:00+02:00,17561.56,0.0
2024-10-20 11:45:00+02:00,18169.72,0.0
2024-10-20 12:00:00+02:00,18704.41,0.0
2024-10-20 12:15:00+02:00,19182.88,0.0
2024-10-20 12:30:00+02:00,19520.8,0.0
2024-10-20 12:45:00+02:00,19667.96,0.0
2024-10-20 13:00:00+02:00,19752.74,0.0
2024-10-20 13:15:00+02:00,19391.81,0.0
2024-10-20 13:30:00+02:00,19231.21,0.0
2024-10-20 13:45:00+02:00,18808.82,0.0
2024-10-20 14:00:00+02:00,18139.35,0.0
2024-10-20 14:15:00+02:00,17279.65,0.0
2024-10-20 14:30:00+02:00,16289.45,0.0
2024-10-20 14:45:00+02:00,15135.49,0.0
2024-10-20 15:00:00+02:00,13941.09,0.0
2024-10-20 15:15:00+02:00,12710.16,0.0
2024-10-20 15:30:00+02:00,11489.35,0.0
2024-10-20 15:45:00+02:00,10136.45,0.0
2024-10-20 16:00:00+02:00,8761.66,0.0
2024-10-20 16:15:00+02:00,7336.09,0.0
2024-10-20 16:30:00+02:00,5724.66,0.0
2024-10-20 16:45:00+02:00,4278.92,0.0
2024-10-20 17:00:00+02:00,3004.5,0.0
2024-10-20 17:15:00+02:00,1941.57,0.0
2024-10-20 17:30:00+02:00,1090.03,0.0
2024-10-20 17:45:00+02:00,463.08,0.0
2024-10-20 18:00:00+02:00,106.89,0.0
2024-10-20 18:15:00+02:00,30.44,0.0
2024-10-20 18:30:00+02:00,27.22,0.0
2024-10-20 18:45:00+02:00,24.79,0.0
2024-10-20 19:00:00+02:00,24.63,0.0
2024-10-20 19:15:00+02:00,26.12,0.0
2024-10-20 19:30:00+02:00,24.99,0.0
2024-10-20 19:45:00+02:00,22.14,0.0
2024-10-20 20:00:00+02:00,23.77,0.0
2024-10-20 20:15:00+02:00,23.33,0.0
2024-10-20 20:30:00+02:00,23.12,0.0
2024-10-20 20:45:00+02:00,23.35,0.0
2024-10-20 21:00:00+02:00,24.92,0.0
2024-10-20 21:15:00+02:00,23.92,0.0
2024-10-20 21:30:00+02:00,21.61,0.0
2024-10-20 21:45:00+02:00,22.49,0.0
2024-10-20 22:00:00+02:00,19.76,0.0
2024-10-20 22:15:00+02:00,18.1,0.0
2024-10-20 22:30:00+02:00,19.49,0.0
2024-10-20 22:45:00+02:00,18.04,0.0
2024-10-20 23:00:00+02:00,19.51,0.0
2024-10-20 23:15:00+02:00,19.49,0.0
2024-10-20 23:30:00+02:00,18.03,0.0
2024-10-20 23:45:00+02:00,17.69,0.0
2024-10-21 00:00:00+02:00,17.26,0.0
2024-10-21 00:15:00+02:00,17.52,0.0
2024-10-21 00:30:00+02:00,17.77,0.0
2024-10-21 00:45:00+02:00,17.94,0.0
2024-10-21 01:00:00+02:00,17.79,0.0
2024-10-21 01:15:00+02:00,17.7,0.0
2024-10-21 01:30:00+02:00,17.38,0.0
2024-10-21 01:45:00+02:00,17.73,0.0
2024-10-21 02:00:00+02:00,17.68,0.0
2024-10-21 02:15:00+02:00,18.53,0.0
2024-10-21 02:30:00+02:00,17.82,0.0
2024-10-21 02:45:00+02:00,18.13,0.0
2024-10-21 03:00:00+02:00,18.33,0.0
2024-10-21 03:15:00+02:00,18.67,0.0
2024-10-21 03:30:00+02:00,18.29,0.0
2024-10-21 03:45:00+02:00,19.79,0.0
2024-10-21 04:00:00+02:00,17.87,0.0
2024-10-21 04:15:00+02:00,17.17,0.0
2024-10-21 04:30:00+02:00,16.8,0.0
2024-10-21 04:45:00+02:00,16.98,0.0
2024-10-21 05:00:00+02:00,19.34,0.0
2024-10-21 05:15:00+02:00,18.67,0.0
2024-10-21 05:30:00+02:00,17.67,0.0
2024-10-21 05:45:00+02:00,17.5,0.0
2024-10-21 06:00:00+02:00,19.44,0.0
2024-10-21 06:15:00+02:00,16.7,0.0
2024-10-21 06:30:00+02:00,19.73,0.0
2024-10-21 06:45:00+02:00,17.6,0.0
2024-10-21 07:00:00+02:00,18.17,0.0
2024-10-21 07:15:00+02:00,22.13,0.0
2024-10-21 07:30:00+02:00,30.17,0.0
2024-10-21 07:45:00+02:00,76.45,0.0
2024-10-21 08:00:00+02:00,391.68,0.0
2024-10-21 08:15:00+02:00,987.8,0.0
2024-10-21 08:30:00+02:00,1810.05,0.0
2024-10-21 08:45:00+02:00,2811.79,0.0
2024-10-21 09:00:00+02:00,3940.17,0.0
2024-10-21 09:15:00+02:00,5103.84,0.0
2024-10-21 09:30:00+02:00,6327.26,0.0
2024-10-21 09:45:00+02:00,7546.22,0.0
2024-10-21 10:00:00+02:00,8823.96,0.0
2024-10-21 10:15:00+02:00,10095.9,0.0
2024-10-21 10:30:00+02:00,11299.17,0.0
2024-10-21 10:45:00+02:00,12381.42,0.0
2024-10-21 11:00:00+02:00,13544.92,0.0
2024-10-21 11:15:00+02:00,14493.09,0.0
2024-10-21 11:30:00+02:00,15481.74,0.0
2024-10-21 11:45:00+02:00,16282.48,0.0
2024-10-21 12:00:00+02:00,16872.76,0.0
2024-10-21 12:15:00+02:00,17478.36,0.0
2024-10-21 12:30:00+02:00,17836.07,0.0
2024-10-21 12:45:00+02:00,17973.2,0.0
2024-10-21 13:00:00+02:00,18079.71,0.0
2024-10-21 13:15:00+02:00,18019.22,0.0
2024-10-21 13:30:00+02:00,17730.82,0.0
2024-10-21 13:45:00+02:00,17391.81,0.0
2024-10-21 14:00:00+02:00,17079.47,0.0
2024-10-21 14:15:00+02:00,16737.27,0.0
2024-10-21 14:30:00+02:00,16160.81,0.0
2024-10-21 14:45:00+02:00,15530.38,0.0
2024-10-21 15:00:00+02:00,14733.01,0.0
2024-10-21 15:15:00+02:00,14008.95,0.0
2024-10-21 15:30:00+02:00,12977.64,0.0
2024-10-21 15:45:00+02:00,11732.67,0.0
2024-10-21 16:00:00+02:00,10231.63,0.0
2024-10-21 16:15:00+02:00,8749.29,0.0
2024-10-21 16:30:00+02:00,7096.17,0.0
2024-10-21 16:45:00+02:00,5471.87,0.0
2024-10-21 17:00:00+02:00,3960.21,0.0
2024-10-21 17:15:00+02:00,2614.2,0.0
2024-10-21 17:30:00+02:00,1477.01,0.0
2024-10-21 17:45:00+02:00,634.05,0.0
2024-10-21 18:00:00+02:00,151.41,0.0
2024-10-21 18:15:00+02:00,39.11,0.0
2024-10-21 18:30:00+02:00,26.52,0.0
2024-10-21 18:45:00+02:00,37.32,0.0
2024-10-21 19:00:00+02:00,44.68,0.0
2024-10-21 19:15:00+02:00,25.96,0.0
2024-10-21 19:30:00+02:00,30.78,0.0
2024-10-21 19:45:00+02:00,18.13,0.0
2024-10-21 20:00:00+02:00,23.37,0.0
2024-10-21 20:15:00+02:00,17.45,0.0
2024-10-21 20:30:00+02:00,15.78,0.0
2024-10-21 20:45:00+02:00,15.9,0.0
2024-10-21 21:00:00+02:00,20.93,0.0
2024-10-21 21:15:00+02:00,10.06,0.0
2024-10-21 21:30:00+02:00,8.79,0.0
2024-10-21 21:45:00+02:00,10.88,0.0
2024-10-21 22:00:00+02:00,11.31,0.0
2024-10-21 22:15:00+02:00,11.59,0.0
2024-10-21 22:30:00+02:00,11.24,0.0
2024-10-21 22:45:00+02:00,10.98,0.0
2024-10-21 23:00:00+02:00,11.47,0.0
2024-10-21 23:15:00+02:00,10.35,0.0
2024-10-21 23:30:00+02:00,6.75,0.0
2024-10-21 23:45:00+02:00,4.73,0.0
2024-10-22 00:00:00+02:00,6.17,0.0
2024-10-22 00:15:00+02:00,7.96,0.0
2024-10-22 00:30:00+02:00,8.48,0.0
2024-10-22 00:45:00+02:00,7.31,0.0
2024-10-22 01:00:00+02:00,6.97,0.0
2024-10-22 01:15:00+02:00,5.96,0.0
2024-10-22 01:30:00+02:00,7.82,0.0
2024-10-22 01:45:00+02:00,7.41,0.0
2024-10-22 02:00:00+02:00,7.99,0.0
2024-10-22 02:15:00+02:00,6.88,0.0
2024-10-22 02:30:00+02:00,5.04,0.0
2024-10-22 02:45:00+02:00,4.92,0.0
2024-10-22 03:00:00+02:00,4.74,0.0
2024-10-22 03:15:00+02:00,4.65,0.0
2024-10-22 03:30:00+02:00,4.76,0.0
2024-10-22 03:45:00+02:00,4.77,0.0
2024-10-22 04:00:00+02:00,4.95,0.0
2024-10-22 04:15:00+02:00,4.9,0.0
2024-10-22 04:30:00+02:00,5.48,0.0
2024-10-22 04:45:00+02:00,7.49,0.0
2024-10-22 05:00:00+02:00,7.22,0.0
2024-10-22 05:15:00+02:00,7.84,0.0
2024-10-22 05:30:00+02:00,7.51,0.0
2024-10-22 05:45:00+02:00,16.32,0.0
2024-10-22 06:00:00+02:00,10.86,0.0
2024-10-22 06:15:00+02:00,7.67,0.0
2024-10-22 06:30:00+02:00,7.62,0.0
2024-10-22 06:45:00+02:00,6.98,0.0
2024-10-22 07:00:00+02:00,8.88,0.0
2024-10-22 07:15:00+02:00,12.24,0.0
2024-10-22 07:30:00+02:00,18.98,0.0
2024-10-22 07:45:00+02:00,39.85,0.0
2024-10-22 08:00:00+02:00,249.24,0.0
2024-10-22 08:15:00+02:00,718.86,0.0
2024-10-22 08:30:00+02:00,1419.8,0.0
2024-10-22 08:45:00+02:00,2332.68,0.0
2024-10-22 09:00:00+02:00,3383.83,0.0
2024-10-22 09:15:00+02:00,4468.92,0.0
2024-10-22 09:30:00+02:00,5593.55,0.0
2024-10-22 09:45:00+02:00,6756.78,0.0
2024-10-22 10:00:00+02:00,8057.97,0.0
2024-10-22 10:15:00+02:00,9293.63,0.0
2024-10-22 10:30:00+02:00,10596.36,0.0
2024-10-22 10:45:00+02:00,11736.03,0.0
2024-10-22 11:00:00+02:00,12893.33,0.0
2024-10-22 11:15:00+02:00,14036.66,0.0
2024-10-22 11:30:00+02:00,14717.36,0.0
2024-10-22 11:45:00+02:00,15296.17,0.0
2024-10-22 12:00:00+02:00,15885.81,0.0
2024-10-22 12:15:00+02:00,16344.74,0.0
2024-10-22 12:30:00+02:00,16791.43,0.0
2024-10-22 12:45:00+02:00,16996.95,0.0
2024-10-22 13:00:00+02:00,17065.3,0.0
2024-10-22 13:15:00+02:00,17186.01,0.0
2024-10-22 13:30:00+02:00,17159.71,0.0
2024-10-22 13:45:00+02:00,17014.72,0.0
2024-10-22 14:00:00+02:00,17162.35,0.0
2024-10-22 14:15:00+02:00,16782.88,0.0
2024-10-22 14:30:00+02:00,16250.51,0.0
2024-10-22 14:45:00+02:00,15414.64,0.0
2024-10-22 15:00:00+02:00,14443.11,0.0
2024-10-22 15:15:00+02:00,13291.91,0.0
2024-10-22 15:30:00+02:00,12162.43,0.0
2024-10-22 15:45:00+02:00,10789.2,0.0
2024-10-22 16:00:00+02:00,9329.02,0.0
2024-10-22 16:15:00+02:00,7883.36,0.0
2024-10-22 16:30:00+02:00,6375.75,0.0
2024-10-22 16:45:00+02:00,4821.32,0.0
2024-10-22 17:00:00+02:00,3403.93,0.0
2024-10-22 17:15:00+02:00,2212.52,0.0
2024-10-22 17:30:00+02:00,1202.65,0.0
2024-10-22 17:45:00+02:00,506.78,0.0
2024-10-22 18:00:00+02:00,156.2,0.0
2024-10-22 18:15:00+02:00,57.68,0.0
2024-10-22 18:30:00+02:00,37.45,0.0
2024-10-22 18:45:00+02:00,37.99,0.0
2024-10-22 19:00:00+02:00,60.95,0.0
2024-10-22 19:15:00+02:00,41.3,0.0
2024-10-22 19:30:00+02:00,36.19,0.0
2024-10-22 19:45:00+02:00,27.3,0.0
2024-10-22 20:00:00+02:00,24.06,0.0
2024-10-22 20:15:00+02:00,24.12,0.0
2024-10-22 20:30:00+02:00,20.28,0.0
2024-10-22 20:45:00+02:00,18.76,0.0
2024-10-22 21:00:00+02:00,24.09,0.0
2024-10-22 21:15:00+02:00,28.74,0.0
2024-10-22 21:30:00+02:00,28.05,0.0
2024-10-22 21:45:00+02:00,29.88,0.0
2024-10-22 22:00:00+02:00,24.22,0.0
2024-10-22 22:15:00+02:00,24.47,0.0
2024-10-22 22:30:00+02:00,19.4,0.0
2024-10-22 22:45:00+02:00,18.69,0.0
2024-10-22 23:00:00+02:00,17.54,0.0
2024-10-22 23:15:00+02:00,19.66,0.0
2024-10-22 23:30:00+02:00,19.2,0.0
2024-10-22 23:45:00+02:00,18.02,0.0
2024-10-23 00:00:00+02:00,18.07,0.0
2024-10-23 00:15:00+02:00,17.73,0.0
2024-10-23 00:30:00+02:00,17.62,0.0
2024-10-23 00:45:00+02:00,15.92,0.0
2024-10-23 01:00:00+02:00,16.8,0.0
2024-10-23 01:15:00+02:00,14.85,0.0
2024-10-23 01:30:00+02:00,14.7,0.0
2024-10-23 01:45:00+02:00,13.4,0.0
2024-10-23 02:00:00+02:00,13.17,0.0
2024-10-23 02:15:00+02:00,12.26,0.0
2024-10-23 02:30:00+02:00,12.44,0.0
2024-10-23 02:45:00+02:00,11.68,0.0
2024-10-23 03:00:00+02:00,11.82,0.0
2024-10-23 03:15:00+02:00,11.72,0.0
2024-10-23 03:30:00+02:00,10.6,0.0
2024-10-23 03:45:00+02:00,11.29,0.0
2024-10-23 04:00:00+02:00,11.42,0.0
2024-10-23 04:15:00+02:00,11.05,0.0
2024-10-23 04:30:00+02:00,13.24,0.0
2024-10-23 04:45:00+02:00,10.96,0.0
2024-10-23 05:00:00+02:00,9.74,0.0
2024-10-23 05:15:00+02:00,8.65,0.0
2024-10-23 05:30:00+02:00,8.78,0.0
2024-10-23 05:45:00+02:00,9.63,0.0
2024-10-23 06:00:00+02:00,8.07,0.0
2024-10-23 06:15:00+02:00,7.71,0.0
2024-10-23 06:30:00+02:00,7.66,0.0
2024-10-23 06:45:00+02:00,8.26,0.0
2024-10-23 07:00:00+02:00,9.42,0.0
2024-10-23 07:15:00+02:00,19.18,0.0
2024-10-23 07:30:00+02:00,32.19,0.0
2024-10-23 07:45:00+02:00,54.75,0.0
2024-10-23 08:00:00+02:00,207.74,0.0
2024-10-23 08:15:00+02:00,678.47,0.0
2024-10-23 08:30:00+02:00,1416.43,0.0
2024-10-23 08:45:00+02:00,2395.81,0.0
2024-10-23 09:00:00+02:00,3650.74,0.0
2024-10-23 09:15:00+02:00,5097.67,0.0
2024-10-23 09:30:00+02:00,6569.49,0.0
2024-10-23 09:45:00+02:00,8134.98,0.0
2024-10-23 10:00:00+02:00,9769.83,0.0
2024-10-23 10:15:00+02:00,11382.22,0.0
2024-10-23 10:30:00+02:00,12932.46,0.0
2024-10-23 10:45:00+02:00,14428.01,0.0
2024-10-23 11:00:00+02:00,15904.55,0.0
2024-10-23 11:15:00+02:00,17136.6,0.0
2024-10-23 11:30:00+02:00,18292.94,0.0
2024-10-23 11:45:00+02:00,19158.3,0.0
2024-10-23 12:00:00+02:00,19822.7,0.0
2024-10-23 12:15:00+02:00,20496.46,0.0
2024-10-23 12:30:00+02:00,20949.02,0.0
2024-10-23 12:45:00+02:00,21304.04,0.0
2024-10-23 13:00:00+02:00,21516.07,0.0
2024-10-23 13:15:00+02:00,21606.85,0.0
2024-10-23 13:30:00+02:00,21376.44,0.0
2024-10-23 13:45:00+02:00,21075.05,0.0
2024-10-23 14:00:00+02:00,20484.93,0.0
2024-10-23 14:15:00+02:00,19727.42,0.0
2024-10-23 14:30:00+02:00,19001.89,0.0
2024-10-23 14:45:00+02:00,18017.0,0.0
2024-10-23 15:00:00+02:00,16925.7,0.0
2024-10-23 15:15:00+02:00,15641.14,0.0
2024-10-23 15:30:00+02:00,14240.15,0.0
2024-10-23 15:45:00+02:00,12720.02,0.0
2024-10-23 16:00:00+02:00,11041.93,0.0
2024-10-23 16:15:00+02:00,9304.84,0.0
2024-10-23 16:30:00+02:00,7485.68,0.0
2024-10-23 16:45:00+02:00,5707.8,0.0
2024-10-23 17:00:00+02:00,4002.68,0.0
2024-10-23 17:15:00+02:00,2501.7,0.0
2024-10-23 17:30:00+02:00,1312.34,0.0
2024-10-23 17:45:00+02:00,526.62,0.0
2024-10-23 18:00:00+02:00,142.35,0.0
2024-10-23 18:15:00+02:00,38.16,0.0
2024-10-23 18:30:00+02:00,29.19,0.0
2024-10-23 18:45:00+02:00,34.43,0.0
2024-10-23 19:00:00+02:00,30.77,0.0
2024-10-23 19:15:00+02:00,19.61,0.0
2024-10-23 19:30:00+02:00,10.98,0.0
2024-10-23 19:45:00+02:00,9.85,0.0
2024-10-23 20:00:00+02:00,9.36,0.0
2024-10-23 20:15:00+02:00,9.96,0.0
2024-10-23 20:30:00+02:00,9.65,0.0
2024-10-23 20:45:00+02:00,10.08,0.0
2024-10-23 21:00:00+02:00,10.86,0.0
2024-10-23 21:15:00+02:00,10.24,0.0
2024-10-23 21:30:00+02:00,9.6,0.0
2024-10-23 21:45:00+02:00,8.27,0.0
