,Hydro Pumped Storage,Hydro Pumped Storage
,Actual Aggregated,Actual Consumption
timestamp,,
2024-03-23 17:30:00+01:00,3623.87,179.9
2024-03-23 17:45:00+01:00,5035.91,80.95
2024-03-23 18:00:00+01:00,4150.38,18.31
2024-03-23 18:15:00+01:00,5448.26,7.9
2024-03-23 18:30:00+01:00,6094.55,0.68
2024-03-23 18:45:00+01:00,5913.1,1.18
2024-03-23 19:00:00+01:00,5308.72,9.55
2024-03-23 19:15:00+01:00,5303.15,11.47
2024-03-23 19:30:00+01:00,4911.84,10.09
2024-03-23 19:45:00+01:00,4783.02,7.92
2024-03-23 20:00:00+01:00,4914.54,9.25
2024-03-23 20:15:00+01:00,4639.5,9.43
2024-03-23 20:30:00+01:00,3995.0,11.87
2024-03-23 20:45:00+01:00,3250.48,145.21
2024-03-23 21:00:00+01:00,4135.55,138.67
2024-03-23 21:15:00+01:00,3054.52,170.31
2024-03-23 21:30:00+01:00,2545.83,569.69
2024-03-23 21:45:00+01:00,1858.95,919.84
2024-03-23 22:00:00+01:00,3130.52,194.52
2024-03-23 22:15:00+01:00,2400.08,619.62
2024-03-23 22:30:00+01:00,1881.99,937.07
2024-03-23 22:45:00+01:00,1279.25,938.22
2024-03-23 23:00:00+01:00,2182.11,406.14
2024-03-23 23:15:00+01:00,1640.34,672.23
2024-03-23 23:30:00+01:00,1196.35,793.05
2024-03-23 23:45:00+01:00,538.83,1324.56
2024-03-24 00:00:00+01:00,442.45,1141.6
2024-03-24 00:15:00+01:00,150.57,1653.52
2024-03-24 00:30:00+01:00,199.82,2129.15
2024-03-24 00:45:00+01:00,149.1,2421.93
2024-03-24 01:00:00+01:00,292.47,1673.7
2024-03-24 01:15:00+01:00,196.48,1718.06
2024-03-24 01:30:00+01:00,94.69,1942.38
2024-03-24 01:45:00+01:00,175.38,2316.38
2024-03-24 02:00:00+01:00,207.95,2947.79
2024-03-24 02:15:00+01:00,398.38,3488.63
2024-03-24 02:30:00+01:00,398.1,3498.87
2024-03-24 02:45:00+01:00,398.13,3723.91
2024-03-24 03:00:00+01:00,398.1,3683.06
2024-03-24 03:15:00+01:00,567.97,3508.73
2024-03-24 03:30:00+01:00,620.41,3570.97
2024-03-24 03:45:00+01:00,625.03,3592.33
2024-03-24 04:00:00+01:00,658.45,3260.74
2024-03-24 04:15:00+01:00,705.14,2944.12
2024-03-24 04:30:00+01:00,654.19,2939.58
2024-03-24 04:45:00+01:00,740.72,2895.12
2024-03-24 05:00:00+01:00,982.17,2739.84
2024-03-24 05:15:00+01:00,887.19,2586.65
2024-03-24 05:30:00+01:00,891.61,2568.61
2024-03-24 05:45:00+01:00,998.54,2707.96
2024-03-24 06:00:00+01:00,831.67,2567.7
2024-03-24 06:15:00+01:00,748.64,2725.82
2024-03-24 06:30:00+01:00,736.28,2657.0
2024-03-24 06:45:00+01:00,532.37,2932.24
2024-03-24 07:00:00+01:00,527.6,2900.06
2024-03-24 07:15:00+01:00,436.9,3048.14
2024-03-24 07:30:00+01:00,394.31,3218.11
2024-03-24 07:45:00+01:00,404.4,3324.76
2024-03-24 08:00:00+01:00,659.44,3214.58
2024-03-24 08:15:00+01:00,417.04,3655.27
2024-03-24 08:30:00+01:00,265.92,3833.36
2024-03-24 08:45:00+01:00,261.08,4162.59
2024-03-24 09:00:00+01:00,367.95,3885.22
2024-03-24 09:15:00+01:00,257.02,4522.87
2024-03-24 09:30:00+01:00,220.22,5004.66
2024-03-24 09:45:00+01:00,232.98,5111.95
2024-03-24 10:00:00+01:00,98.22,5037.91
2024-03-24 10:15:00+01:00,43.32,5301.47
2024-03-24 10:30:00+01:00,158.29,5202.27
2024-03-24 10:45:00+01:00,161.3,5163.55
2024-03-24 11:00:00+01:00,140.28,5377.77
2024-03-24 11:15:00+01:00,139.0,5210.18
2024-03-24 11:30:00+01:00,97.25,5129.85
2024-03-24 11:45:00+01:00,189.01,5113.93
2024-03-24 12:00:00+01:00,266.52,5063.87
2024-03-24 12:15:00+01:00,157.12,4949.29
2024-03-24 12:30:00+01:00,175.48,4928.55
2024-03-24 12:45:00+01:00,159.23,4962.28
2024-03-24 13:00:00+01:00,155.97,5132.43
2024-03-24 13:15:00+01:00,122.21,5116.46
2024-03-24 13:30:00+01:00,190.84,5170.88
2024-03-24 13:45:00+01:00,169.26,5235.05
2024-03-24 14:00:00+01:00,131.42,5210.28
2024-03-24 14:15:00+01:00,104.09,5320.97
2024-03-24 14:30:00+01:00,192.85,5050.42
2024-03-24 14:45:00+01:00,193.02,5059.7
2024-03-24 15:00:00+01:00,188.31,4953.93
2024-03-24 15:15:00+01:00,275.74,4838.9
2024-03-24 15:30:00+01:00,142.18,4503.67
2024-03-24 15:45:00+01:00,230.71,3624.42
2024-03-24 16:00:00+01:00,71.75,3807.32
2024-03-24 16:15:00+01:00,58.95,3430.01
2024-03-24 16:30:00+01:00,74.38,2397.15
2024-03-24 16:45:00+01:00,348.69,1101.47
2024-03-24 17:00:00+01:00,104.88,2678.93
2024-03-24 17:15:00+01:00,215.84,1851.38
2024-03-24 17:30:00+01:00,632.28,508.01
2024-03-24 17:45:00+01:00,629.93,27.05
2024-03-24 18:00:00+01:00,495.78,537.83
2024-03-24 18:15:00+01:00,1048.45,125.87
2024-03-24 18:30:00+01:00,1834.17,15.4
2024-03-24 18:45:00+01:00,1973.94,14.55
2024-03-24 19:00:00+01:00,1782.51,15.72
2024-03-24 19:15:00+01:00,1733.08,16.92
2024-03-24 19:30:00+01:00,1382.6,17.48
2024-03-24 19:45:00+01:00,886.65,227.53
2024-03-24 20:00:00+01:00,1054.22,490.3
2024-03-24 20:15:00+01:00,930.86,607.1
2024-03-24 20:30:00+01:00,543.08,574.94
2024-03-24 20:45:00+01:00,730.07,736.25
2024-03-24 21:00:00+01:00,988.0,788.94
2024-03-24 21:15:00+01:00,557.17,1049.98
2024-03-24 21:30:00+01:00,528.36,1210.98
2024-03-24 21:45:00+01:00,298.93,1338.87
2024-03-24 22:00:00+01:00,667.38,206.68
2024-03-24 22:15:00+01:00,605.86,179.61
2024-03-24 22:30:00+01:00,598.66,38.45
2024-03-24 22:45:00+01:00,228.93,212.2
2024-03-24 23:00:00+01:00,326.32,161.73
2024-03-24 23:15:00+01:00,270.81,333.15
2024-03-24 23:30:00+01:00,240.75,490.42
2024-03-24 23:45:00+01:00,224.6,917.94
2024-03-25 00:00:00+01:00,227.5,643.23
2024-03-25 00:15:00+01:00,287.45,1112.67
2024-03-25 00:30:00+01:00,162.77,1218.55
2024-03-25 00:45:00+01:00,130.34,1408.4
2024-03-25 01:00:00+01:00,90.95,1507.9
2024-03-25 01:15:00+01:00,84.82,1431.02
2024-03-25 01:30:00+01:00,75.65,1343.72
2024-03-25 01:45:00+01:00,104.98,1468.37
2024-03-25 02:00:00+01:00,73.89,2283.59
2024-03-25 02:15:00+01:00,29.43,2345.29
2024-03-25 02:30:00+01:00,36.16,2293.7
2024-03-25 02:45:00+01:00,114.97,2279.73
2024-03-25 03:00:00+01:00,46.73,1663.81
2024-03-25 03:15:00+01:00,26.07,1216.22
2024-03-25 03:30:00+01:00,20.91,957.96
2024-03-25 03:45:00+01:00,216.71,753.98
2024-03-25 04:00:00+01:00,32.77,924.35
2024-03-25 04:15:00+01:00,11.96,935.1
2024-03-25 04:30:00+01:00,8.47,491.84
2024-03-25 04:45:00+01:00,357.47,160.48
2024-03-25 05:00:00+01:00,50.2,1238.76
2024-03-25 05:15:00+01:00,55.97,575.26
2024-03-25 05:30:00+01:00,347.87,178.78
2024-03-25 05:45:00+01:00,1025.41,18.44
2024-03-25 06:00:00+01:00,1808.36,340.69
2024-03-25 06:15:00+01:00,2756.55,73.66
2024-03-25 06:30:00+01:00,4051.47,1.55
2024-03-25 06:45:00+01:00,4695.19,1.56
2024-03-25 07:00:00+01:00,4977.11,1.52
2024-03-25 07:15:00+01:00,5117.88,1.37
2024-03-25 07:30:00+01:00,5110.43,1.47
2024-03-25 07:45:00+01:00,5033.04,2.37
2024-03-25 08:00:00+01:00,4951.04,6.16
2024-03-25 08:15:00+01:00,4483.96,1.37
2024-03-25 08:30:00+01:00,3119.7,1.72
2024-03-25 08:45:00+01:00,1981.0,2.99
2024-03-25 09:00:00+01:00,2032.72,14.72
2024-03-25 09:15:00+01:00,948.97,77.94
2024-03-25 09:30:00+01:00,673.05,279.5
2024-03-25 09:45:00+01:00,556.77,381.57
2024-03-25 10:00:00+01:00,1011.25,1246.73
2024-03-25 10:15:00+01:00,857.55,633.51
2024-03-25 10:30:00+01:00,777.86,1150.72
2024-03-25 10:45:00+01:00,499.31,863.5
2024-03-25 11:00:00+01:00,605.03,1094.73
2024-03-25 11:15:00+01:00,579.9,1048.37
2024-03-25 11:30:00+01:00,382.37,1688.98
2024-03-25 11:45:00+01:00,361.46,1960.59
2024-03-25 12:00:00+01:00,255.23,1657.46
2024-03-25 12:15:00+01:00,335.05,2380.88
2024-03-25 12:30:00+01:00,89.61,2319.67
2024-03-25 12:45:00+01:00,14.93,2715.17
2024-03-25 13:00:00+01:00,34.22,2642.86
2024-03-25 13:15:00+01:00,33.4,2796.17
2024-03-25 13:30:00+01:00,41.1,2891.46
2024-03-25 13:45:00+01:00,4.69,3587.83
2024-03-25 14:00:00+01:00,21.49,3442.08
2024-03-25 14:15:00+01:00,82.63,3009.37
2024-03-25 14:30:00+01:00,10.47,2223.69
2024-03-25 14:45:00+01:00,22.87,1523.79
2024-03-25 15:00:00+01:00,14.78,1793.22
2024-03-25 15:15:00+01:00,26.72,1168.17
2024-03-25 15:30:00+01:00,341.32,599.57
2024-03-25 15:45:00+01:00,324.1,435.6
2024-03-25 16:00:00+01:00,459.13,1897.93
2024-03-25 16:15:00+01:00,562.04,796.33
2024-03-25 16:30:00+01:00,642.97,132.05
2024-03-25 16:45:00+01:00,1682.93,66.29
2024-03-25 17:00:00+01:00,935.54,343.71
2024-03-25 17:15:00+01:00,2656.0,113.21
2024-03-25 17:30:00+01:00,4158.77,0.15
2024-03-25 17:45:00+01:00,5001.43,0.1
2024-03-25 18:00:00+01:00,5156.72,0.1
2024-03-25 18:15:00+01:00,5582.96,0.11
2024-03-25 18:30:00+01:00,5753.02,2.55
2024-03-25 18:45:00+01:00,5870.38,2.99
2024-03-25 19:00:00+01:00,5570.99,0.08
2024-03-25 19:15:00+01:00,5601.42,0.07
2024-03-25 19:30:00+01:00,5309.05,0.08
2024-03-25 19:45:00+01:00,5022.57,1.34
2024-03-25 20:00:00+01:00,4884.36,4.13
2024-03-25 20:15:00+01:00,4502.93,8.8
2024-03-25 20:30:00+01:00,3768.61,110.14
2024-03-25 20:45:00+01:00,3030.38,310.82
2024-03-25 21:00:00+01:00,4825.07,133.67
2024-03-25 21:15:00+01:00,4111.62,132.89
2024-03-25 21:30:00+01:00,2816.3,134.12
2024-03-25 21:45:00+01:00,2308.03,312.04
2024-03-25 22:00:00+01:00,3166.06,29.8
2024-03-25 22:15:00+01:00,2004.48,9.58
2024-03-25 22:30:00+01:00,1708.49,87.47
2024-03-25 22:45:00+01:00,952.97,117.11
2024-03-25 23:00:00+01:00,1549.74,31.99
2024-03-25 23:15:00+01:00,971.73,25.68
2024-03-25 23:30:00+01:00,529.07,36.61
2024-03-25 23:45:00+01:00,134.0,413.33
2024-03-26 00:00:00+01:00,1102.36,551.57
2024-03-26 00:15:00+01:00,663.47,470.02
2024-03-26 00:30:00+01:00,248.65,522.7
2024-03-26 00:45:00+01:00,78.92,869.54
2024-03-26 01:00:00+01:00,221.81,207.4
2024-03-26 01:15:00+01:00,139.45,389.09
2024-03-26 01:30:00+01:00,101.91,450.25
2024-03-26 01:45:00+01:00,72.19,759.92
2024-03-26 02:00:00+01:00,203.08,594.97
2024-03-26 02:15:00+01:00,69.9,248.88
2024-03-26 02:30:00+01:00,30.94,426.75
2024-03-26 02:45:00+01:00,38.22,592.92
2024-03-26 03:00:00+01:00,27.98,874.64
2024-03-26 03:15:00+01:00,10.86,892.18
2024-03-26 03:30:00+01:00,21.85,858.37
2024-03-26 03:45:00+01:00,9.81,865.43
2024-03-26 04:00:00+01:00,85.61,471.41
2024-03-26 04:15:00+01:00,93.92,1029.18
2024-03-26 04:30:00+01:00,87.06,1049.98
2024-03-26 04:45:00+01:00,67.07,1105.54
2024-03-26 05:00:00+01:00,263.24,1466.54
2024-03-26 05:15:00+01:00,325.06,1206.41
2024-03-26 05:30:00+01:00,417.94,366.07
2024-03-26 05:45:00+01:00,624.91,99.1
2024-03-26 06:00:00+01:00,609.58,249.79
2024-03-26 06:15:00+01:00,970.81,313.07
2024-03-26 06:30:00+01:00,1466.02,74.19
2024-03-26 06:45:00+01:00,1450.98,260.78
2024-03-26 07:00:00+01:00,2335.39,14.63
2024-03-26 07:15:00+01:00,2126.16,14.88
2024-03-26 07:30:00+01:00,2037.29,14.82
2024-03-26 07:45:00+01:00,1425.33,22.54
2024-03-26 08:00:00+01:00,3643.28,5.17
2024-03-26 08:15:00+01:00,2813.64,4.15
2024-03-26 08:30:00+01:00,2176.37,7.79
2024-03-26 08:45:00+01:00,1656.43,22.24
2024-03-26 09:00:00+01:00,2143.4,192.46
2024-03-26 09:15:00+01:00,1654.21,379.8
2024-03-26 09:30:00+01:00,897.94,579.61
2024-03-26 09:45:00+01:00,726.1,990.45
2024-03-26 10:00:00+01:00,1547.42,1365.17
2024-03-26 10:15:00+01:00,1104.38,2739.68
2024-03-26 10:30:00+01:00,689.95,3132.14
2024-03-26 10:45:00+01:00,256.62,3498.0
2024-03-26 11:00:00+01:00,1250.04,2144.48
2024-03-26 11:15:00+01:00,1311.22,2541.65
2024-03-26 11:30:00+01:00,302.94,2213.43
2024-03-26 11:45:00+01:00,291.63,2461.69
2024-03-26 12:00:00+01:00,994.33,2714.66
2024-03-26 12:15:00+01:00,786.99,2768.89
2024-03-26 12:30:00+01:00,692.79,2796.74
2024-03-26 12:45:00+01:00,683.16,2317.99
2024-03-26 13:00:00+01:00,520.5,2922.21
2024-03-26 13:15:00+01:00,543.2,3014.78
2024-03-26 13:30:00+01:00,484.15,3217.6
2024-03-26 13:45:00+01:00,564.08,3433.33
2024-03-26 14:00:00+01:00,221.55,3921.19
2024-03-26 14:15:00+01:00,237.46,3260.91
2024-03-26 14:30:00+01:00,264.68,2896.17
2024-03-26 14:45:00+01:00,398.4,2497.36
2024-03-26 15:00:00+01:00,180.98,3245.3
2024-03-26 15:15:00+01:00,289.92,2895.8
2024-03-26 15:30:00+01:00,622.08,2066.27
2024-03-26 15:45:00+01:00,875.26,860.56
2024-03-26 16:00:00+01:00,196.82,2277.87
2024-03-26 16:15:00+01:00,358.29,1851.67
2024-03-26 16:30:00+01:00,776.1,830.44
2024-03-26 16:45:00+01:00,1720.12,82.42
2024-03-26 17:00:00+01:00,806.58,1067.96
2024-03-26 17:15:00+01:00,1596.01,537.84
2024-03-26 17:30:00+01:00,3496.66,9.41
2024-03-26 17:45:00+01:00,4710.4,1.47
2024-03-26 18:00:00+01:00,5627.75,1.22
2024-03-26 18:15:00+01:00,5888.22,1.28
2024-03-26 18:30:00+01:00,6270.43,0.32
2024-03-26 18:45:00+01:00,6618.41,0.06
2024-03-26 19:00:00+01:00,6019.58,0.05
2024-03-26 19:15:00+01:00,5303.53,0.06
2024-03-26 19:30:00+01:00,4753.96,0.16
2024-03-26 19:45:00+01:00,4110.57,0.27
2024-03-26 20:00:00+01:00,3852.46,4.04
2024-03-26 20:15:00+01:00,2971.81,1.96
2024-03-26 20:30:00+01:00,1981.84,5.54
2024-03-26 20:45:00+01:00,1552.93,9.6
2024-03-26 21:00:00+01:00,2330.69,9.16
2024-03-26 21:15:00+01:00,1519.49,9.2
2024-03-26 21:30:00+01:00,797.21,20.52
2024-03-26 21:45:00+01:00,652.59,55.68
2024-03-26 22:00:00+01:00,764.65,73.91
2024-03-26 22:15:00+01:00,803.57,95.69
2024-03-26 22:30:00+01:00,391.86,333.55
2024-03-26 22:45:00+01:00,285.72,436.42
2024-03-26 23:00:00+01:00,399.61,192.99
2024-03-26 23:15:00+01:00,284.86,191.03
2024-03-26 23:30:00+01:00,236.17,355.02
2024-03-26 23:45:00+01:00,78.92,771.46
2024-03-27 00:00:00+01:00,4.76,2572.74
2024-03-27 00:15:00+01:00,0.35,2674.49
2024-03-27 00:30:00+01:00,0.32,2676.62
2024-03-27 00:45:00+01:00,0.32,2701.2
2024-03-27 01:00:00+01:00,54.66,3100.3
2024-03-27 01:15:00+01:00,18.97,3366.57
2024-03-27 01:30:00+01:00,9.6,3532.33
2024-03-27 01:45:00+01:00,9.87,3561.07
2024-03-27 02:00:00+01:00,68.79,3933.68
2024-03-27 02:15:00+01:00,12.19,3963.8
2024-03-27 02:30:00+01:00,17.46,3939.44
2024-03-27 02:45:00+01:00,42.59,3911.75
2024-03-27 03:00:00+01:00,12.84,3211.05
2024-03-27 03:15:00+01:00,15.87,2996.64
2024-03-27 03:30:00+01:00,46.22,2941.64
2024-03-27 03:45:00+01:00,2.38,2788.33
2024-03-27 04:00:00+01:00,7.05,3026.2
2024-03-27 04:15:00+01:00,7.03,2222.34
2024-03-27 04:30:00+01:00,8.19,1953.0
2024-03-27 04:45:00+01:00,8.5,1684.88
2024-03-27 05:00:00+01:00,9.23,921.97
2024-03-27 05:15:00+01:00,68.21,504.88
2024-03-27 05:30:00+01:00,562.07,165.42
2024-03-27 05:45:00+01:00,1106.63,60.07
2024-03-27 06:00:00+01:00,2331.82,10.55
2024-03-27 06:15:00+01:00,3337.88,8.08
2024-03-27 06:30:00+01:00,3359.42,8.19
2024-03-27 06:45:00+01:00,3633.19,7.5
2024-03-27 07:00:00+01:00,4267.54,1.24
2024-03-27 07:15:00+01:00,4093.84,1.16
2024-03-27 07:30:00+01:00,3887.17,1.16
2024-03-27 07:45:00+01:00,3439.74,95.22
2024-03-27 08:00:00+01:00,3896.19,3.0
2024-03-27 08:15:00+01:00,3363.62,209.61
2024-03-27 08:30:00+01:00,2850.61,6.57
2024-03-27 08:45:00+01:00,2575.19,6.72
2024-03-27 09:00:00+01:00,1669.93,25.6
2024-03-27 09:15:00+01:00,763.12,307.25
2024-03-27 09:30:00+01:00,386.74,554.47
2024-03-27 09:45:00+01:00,418.53,1066.08
2024-03-27 10:00:00+01:00,861.54,1789.45
2024-03-27 10:15:00+01:00,121.48,1762.01
2024-03-27 10:30:00+01:00,127.64,2892.01
2024-03-27 10:45:00+01:00,120.89,3044.17
2024-03-27 11:00:00+01:00,306.08,3152.77
2024-03-27 11:15:00+01:00,767.96,3508.28
2024-03-27 11:30:00+01:00,554.65,3325.33
2024-03-27 11:45:00+01:00,477.31,3594.88
2024-03-27 12:00:00+01:00,458.03,2723.69
2024-03-27 12:15:00+01:00,245.77,3012.94
2024-03-27 12:30:00+01:00,228.71,2967.65
2024-03-27 12:45:00+01:00,127.33,2985.58
2024-03-27 13:00:00+01:00,99.51,4451.9
2024-03-27 13:15:00+01:00,78.22,4844.32
2024-03-27 13:30:00+01:00,174.52,5140.05
2024-03-27 13:45:00+01:00,215.23,4642.41
2024-03-27 14:00:00+01:00,324.15,3062.96
2024-03-27 14:15:00+01:00,212.56,2157.12
2024-03-27 14:30:00+01:00,391.47,1013.66
2024-03-27 14:45:00+01:00,691.31,469.11
2024-03-27 15:00:00+01:00,422.97,754.16
2024-03-27 15:15:00+01:00,438.4,308.63
2024-03-27 15:30:00+01:00,919.79,92.56
2024-03-27 15:45:00+01:00,1620.44,93.98
2024-03-27 16:00:00+01:00,1146.39,94.14
2024-03-27 16:15:00+01:00,1434.61,197.68
2024-03-27 16:30:00+01:00,2588.11,399.03
2024-03-27 16:45:00+01:00,3176.58,137.75
2024-03-27 17:00:00+01:00,2698.35,363.72
2024-03-27 17:15:00+01:00,3155.11,8.45
2024-03-27 17:30:00+01:00,3932.76,5.57
2024-03-27 17:45:00+01:00,4422.45,6.06
2024-03-27 18:00:00+01:00,5196.49,8.19
2024-03-27 18:15:00+01:00,5333.34,7.76
2024-03-27 18:30:00+01:00,5139.94,7.5
2024-03-27 18:45:00+01:00,5098.97,7.14
2024-03-27 19:00:00+01:00,5854.39,7.73
2024-03-27 19:15:00+01:00,5716.95,0.47
2024-03-27 19:30:00+01:00,4981.72,0.33
2024-03-27 19:45:00+01:00,4395.26,0.24
2024-03-27 20:00:00+01:00,5413.53,0.5
2024-03-27 20:15:00+01:00,4528.24,0.47
2024-03-27 20:30:00+01:00,3497.88,3.81
2024-03-27 20:45:00+01:00,2937.03,19.54
2024-03-27 21:00:00+01:00,2834.92,212.12
2024-03-27 21:15:00+01:00,1890.02,49.91
2024-03-27 21:30:00+01:00,1106.69,27.5
2024-03-27 21:45:00+01:00,931.44,351.92
2024-03-27 22:00:00+01:00,1349.36,368.19
2024-03-27 22:15:00+01:00,1262.6,152.06
2024-03-27 22:30:00+01:00,768.05,99.15
2024-03-27 22:45:00+01:00,452.34,397.39
2024-03-27 23:00:00+01:00,867.93,125.77
2024-03-27 23:15:00+01:00,641.71,44.9
2024-03-27 23:30:00+01:00,476.94,47.71
2024-03-27 23:45:00+01:00,260.3,48.27
2024-03-28 00:00:00+01:00,609.02,54.67
2024-03-28 00:15:00+01:00,620.48,47.13
2024-03-28 00:30:00+01:00,415.72,47.09
2024-03-28 00:45:00+01:00,304.84,238.3
2024-03-28 01:00:00+01:00,673.97,50.52
2024-03-28 01:15:00+01:00,309.24,102.51
2024-03-28 01:30:00+01:00,327.85,278.36
2024-03-28 01:45:00+01:00,347.07,417.22
2024-03-28 02:00:00+01:00,396.39,187.71
2024-03-28 02:15:00+01:00,211.4,87.59
2024-03-28 02:30:00+01:00,160.07,533.77
2024-03-28 02:45:00+01:00,96.07,961.33
2024-03-28 03:00:00+01:00,359.48,1632.79
2024-03-28 03:15:00+01:00,166.81,2072.34
2024-03-28 03:30:00+01:00,102.07,2360.72
2024-03-28 03:45:00+01:00,81.2,2636.75
2024-03-28 04:00:00+01:00,2.09,2993.07
2024-03-28 04:15:00+01:00,0.94,3308.8
2024-03-28 04:30:00+01:00,1.16,2958.96
2024-03-28 04:45:00+01:00,0.72,2823.31
2024-03-28 05:00:00+01:00,58.48,1180.68
2024-03-28 05:15:00+01:00,66.83,966.94
2024-03-28 05:30:00+01:00,98.47,706.72
2024-03-28 05:45:00+01:00,241.74,439.03
2024-03-28 06:00:00+01:00,215.0,877.15
2024-03-28 06:15:00+01:00,536.21,454.56
2024-03-28 06:30:00+01:00,772.68,294.79
2024-03-28 06:45:00+01:00,936.18,203.76
2024-03-28 07:00:00+01:00,1701.03,281.52
2024-03-28 07:15:00+01:00,1722.77,238.83
2024-03-28 07:30:00+01:00,1684.44,567.43
2024-03-28 07:45:00+01:00,1254.08,157.81
2024-03-28 08:00:00+01:00,2541.46,19.39
2024-03-28 08:15:00+01:00,1970.02,18.21
2024-03-28 08:30:00+01:00,1706.96,22.2
2024-03-28 08:45:00+01:00,1301.06,20.12
2024-03-28 09:00:00+01:00,1992.77,19.88
2024-03-28 09:15:00+01:00,1213.69,19.61
2024-03-28 09:30:00+01:00,586.78,118.03
2024-03-28 09:45:00+01:00,1069.28,687.93
2024-03-28 10:00:00+01:00,2190.2,388.68
2024-03-28 10:15:00+01:00,1538.88,208.21
2024-03-28 10:30:00+01:00,1060.01,652.16
2024-03-28 10:45:00+01:00,738.2,802.81
2024-03-28 11:00:00+01:00,1257.66,1440.23
2024-03-28 11:15:00+01:00,657.61,2113.67
2024-03-28 11:30:00+01:00,433.64,2889.4
2024-03-28 11:45:00+01:00,362.25,3310.57
2024-03-28 12:00:00+01:00,328.1,3057.22
2024-03-28 12:15:00+01:00,115.5,2961.31
2024-03-28 12:30:00+01:00,68.74,3774.36
2024-03-28 12:45:00+01:00,26.84,4583.45
2024-03-28 13:00:00+01:00,149.07,3191.62
2024-03-28 13:15:00+01:00,104.62,4510.24
2024-03-28 13:30:00+01:00,4.06,5618.62
2024-03-28 13:45:00+01:00,17.8,5611.55
2024-03-28 14:00:00+01:00,1.79,5302.42
2024-03-28 14:15:00+01:00,1.31,5313.28
2024-03-28 14:30:00+01:00,1.96,5333.8
2024-03-28 14:45:00+01:00,0.21,5358.76
2024-03-28 15:00:00+01:00,0.0,5301.61
2024-03-28 15:15:00+01:00,0.0,4968.47
2024-03-28 15:30:00+01:00,0.03,4871.84
2024-03-28 15:45:00+01:00,10.27,4588.65
2024-03-28 16:00:00+01:00,78.82,3687.19
2024-03-28 16:15:00+01:00,78.15,3290.93
2024-03-28 16:30:00+01:00,78.05,2101.81
2024-03-28 16:45:00+01:00,77.78,997.98
2024-03-28 17:00:00+01:00,948.63,2024.1
2024-03-28 17:15:00+01:00,1099.59,847.77
2024-03-28 17:30:00+01:00,2000.54,147.31
2024-03-28 17:45:00+01:00,3396.51,68.75
2024-03-28 18:00:00+01:00,2336.65,199.96
2024-03-28 18:15:00+01:00,4206.73,21.92
2024-03-28 18:30:00+01:00,5340.88,14.05
2024-03-28 18:45:00+01:00,5373.93,9.8
2024-03-28 19:00:00+01:00,5071.03,9.46
2024-03-28 19:15:00+01:00,4929.62,9.58
2024-03-28 19:30:00+01:00,4888.89,9.54
2024-03-28 19:45:00+01:00,4412.35,9.88
2024-03-28 20:00:00+01:00,4814.6,10.6
2024-03-28 20:15:00+01:00,3962.26,13.0
2024-03-28 20:30:00+01:00,2852.01,217.09
2024-03-28 20:45:00+01:00,2355.24,406.91
2024-03-28 21:00:00+01:00,3877.57,9.82
2024-03-28 21:15:00+01:00,3052.34,14.46
2024-03-28 21:30:00+01:00,1506.0,116.99
2024-03-28 21:45:00+01:00,763.68,584.52
2024-03-28 22:00:00+01:00,1042.15,54.09
2024-03-28 22:15:00+01:00,346.37,261.53
2024-03-28 22:30:00+01:00,304.5,475.12
2024-03-28 22:45:00+01:00,22.42,1163.94
2024-03-28 23:00:00+01:00,346.07,918.9
2024-03-28 23:15:00+01:00,151.15,1660.82
2024-03-28 23:30:00+01:00,62.98,2121.55
2024-03-28 23:45:00+01:00,26.96,2311.95
2024-03-29 00:00:00+01:00,420.64,1423.09
2024-03-29 00:15:00+01:00,368.57,1437.15
2024-03-29 00:30:00+01:00,241.51,1724.75
2024-03-29 00:45:00+01:00,186.42,2255.33
2024-03-29 01:00:00+01:00,233.3,2187.54
2024-03-29 01:15:00+01:00,131.35,3221.22
2024-03-29 01:30:00+01:00,129.1,2483.41
2024-03-29 01:45:00+01:00,136.47,2472.92
2024-03-29 02:00:00+01:00,203.44,2595.72
2024-03-29 02:15:00+01:00,124.0,2622.06
2024-03-29 02:30:00+01:00,154.5,2469.07
2024-03-29 02:45:00+01:00,177.78,2499.0
2024-03-29 03:00:00+01:00,76.23,3251.06
2024-03-29 03:15:00+01:00,64.58,3333.44
2024-03-29 03:30:00+01:00,86.21,3335.42
2024-03-29 03:45:00+01:00,51.44,3395.07
2024-03-29 04:00:00+01:00,8.17,4778.57
2024-03-29 04:15:00+01:00,7.32,4732.19
2024-03-29 04:30:00+01:00,21.51,4702.6
2024-03-29 04:45:00+01:00,33.7,4495.16
2024-03-29 05:00:00+01:00,85.08,4726.6
2024-03-29 05:15:00+01:00,59.46,4754.23
2024-03-29 05:30:00+01:00,48.97,4667.73
2024-03-29 05:45:00+01:00,47.72,4657.93
2024-03-29 06:00:00+01:00,45.84,4048.96
2024-03-29 06:15:00+01:00,48.78,3916.07
2024-03-29 06:30:00+01:00,66.54,3001.51
2024-03-29 06:45:00+01:00,109.42,3060.75
2024-03-29 07:00:00+01:00,158.5,3620.31
2024-03-29 07:15:00+01:00,160.65,3667.66
2024-03-29 07:30:00+01:00,163.73,2909.61
2024-03-29 07:45:00+01:00,359.16,2812.71
2024-03-29 08:00:00+01:00,222.41,3660.07
2024-03-29 08:15:00+01:00,165.65,3623.0
